id_tercero,tipo_sujeto,nombres,apellidos,fecha_nacimiento,nacionalidad,numero_documento,tipo_documento,pais_residencia,coincidencia
T0007805,PERSONA_NATURAL,MARIA SARA,TORRES TORRES,1965-04-27,ESTADOUNIDENSE,X2305695,PASAPORTE,VENEZUELA,0
T0007806,PERSONA_NATURAL,DAVID MARIA,SANCHEZ PEREZ,1960-05-21,ESTADOUNIDENSE,1130972576,CC,USA,0
T0007807,PERSONA_NATURAL,MARIA LUISA,HERNANDEZ HERNANDEZ,1976-04-23,PERUANA,205501955,CC,VENEZUELA,0
T0007808,PERSONA_JURIDICA,MARTINEZ RAMIREZ LOGISTICA LTDA 1404,,,,865946881,NIT,COLOMBIA,0
T0007809,PERSONA_JURIDICA,GOMEZ PEREZ LOGISTICA CIA 7129,,,,263991604,NIT,PERU,0
T0007810,PERSONA_JURIDICA,PEREZ RODRIGUEZ COMERCIAL LTDA 479,,,,993880203,NIT,ESPAÑA,0
T0007811,PERSONA_JURIDICA,TORRES RAMIREZ INVERSIONES S. EN C. 4017,,,,265231061,NIT,ARGENTINA,0
T0007812,PERSONA_NATURAL,CARLOS SARA,GARCIA HERNANDEZ,1957-03-13,ESPAÑOLA,69930142,CC,USA,0
T0007813,PERSONA_NATURAL,DAVID LUISA,MARTINEZ LOPEZ,1994-05-13,ARGENTINA,1026288156,CC,USA,0
T0007814,PERSONA_JURIDICA,GARCIA MARTINEZ HOLDING S.A.S. 2867,,,,342815456,NIT,PERU,0
T0007815,PERSONA_NATURAL,JUAN SARA,HERNANDEZ RAMIREZ,1973-07-22,ESPAÑOLA,478223450,CC,USA,0
T0007816,PERSONA_NATURAL,MARIA LUISA,TORRES PEREZ,1959-06-25,ESTADOUNIDENSE,1042517025,CE,ARGENTINA,0
T0007817,PERSONA_NATURAL,CAMILA CARLOS,GARCIA MARTINEZ,1959-11-20,ESTADOUNIDENSE,1998945682,CC,ECUADOR,0
T0007818,PERSONA_JURIDICA,GARCIA SANCHEZ INVERSIONES S. EN C. 7579,,,,395748886,NIT,ARGENTINA,0
T0007819,PERSONA_NATURAL,JORGE LUISA,GOMEZ TORRES,1958-02-27,VENEZOLANA,D6004501,PASAPORTE,ARGENTINA,0
T0007820,PERSONA_JURIDICA,PEREZ GARCIA COMERCIAL S. EN C. 7189,,,,721561833,NIT,ESPAÑA,0
T0007821,PERSONA_NATURAL,DAVID CARLOS,PEREZ GARCIA,1995-01-24,ARGENTINA,F6206305,PASAPORTE,BRASIL,0
T0007822,PERSONA_NATURAL,MARIA DAVID,RODRIGUEZ RODRIGUEZ,1989-08-18,PERUANA,1354946301,CC,VENEZUELA,0
T0007823,PERSONA_NATURAL,CAMILA MARIA,RODRIGUEZ RAMIREZ,2002-04-24,ARGENTINA,W2044742,PASAPORTE,ARGENTINA,0
T0007824,PERSONA_NATURAL,ANA LUISA,RODRIGUEZ SANCHEZ,1981-11-15,BRASILEÑA,775984525,CC,USA,0
T0007825,PERSONA_NATURAL,CAMILA DANIEL,RODRIGUEZ HERNANDEZ,1994-08-14,ESPAÑOLA,K1130646,PASAPORTE,USA,0
T0007826,PERSONA_JURIDICA,MARTINEZ HERNANDEZ TRADING S. EN C. 7885,,,,481790541,NIT,BRASIL,0
T0007827,PERSONA_NATURAL,ANA ANDRES,PEREZ GOMEZ,1990-11-12,ARGENTINA,739939642,CE,USA,0
T0007828,PERSONA_NATURAL,LUISA SARA,LOPEZ SANCHEZ,1954-07-03,BRASILEÑA,320397375,CC,BRASIL,0
T0007829,PERSONA_NATURAL,LAURA MARIA,PEREZ RODRIGUEZ,1986-05-12,ESTADOUNIDENSE,J8289718,PASAPORTE,BRASIL,0
T0007830,PERSONA_JURIDICA,HERNANDEZ GOMEZ GROUP S.A.S. 5963,,,,631247787,NIT,MEXICO,0
T0007831,PERSONA_NATURAL,CAMILA CARLOS,HERNANDEZ GARCIA,1972-06-03,BRASILEÑA,G8924703,PASAPORTE,MEXICO,0
T0007832,PERSONA_NATURAL,MARIA DAVID,MARTINEZ TORRES,1959-04-18,MEXICANA,887700089,CE,USA,0
T0007833,PERSONA_NATURAL,DANIEL DANIEL,MARTINEZ SANCHEZ,1995-07-23,ARGENTINA,1142538224,CC,BRASIL,0
T0007834,PERSONA_JURIDICA,LOPEZ RAMIREZ GROUP SAS 8727,,,,168399699,NIT,USA,0
T0007835,PERSONA_JURIDICA,TORRES PEREZ HOLDING S.A. 9659,,,,836132368,NIT,ECUADOR,0
T0007836,PERSONA_NATURAL,DAVID LUISA,GARCIA GOMEZ,1967-04-06,ESPAÑOLA,X7222693,PASAPORTE,PERU,0
T0007837,PERSONA_NATURAL,ANDRES CAMILA,HERNANDEZ GOMEZ,1960-03-19,ESTADOUNIDENSE,J8609358,PASAPORTE,COLOMBIA,0
T0007838,PERSONA_JURIDICA,RAMIREZ RODRIGUEZ LOGISTICA CIA 5066,,,,762096053,NIT,MEXICO,0
T0007839,PERSONA_NATURAL,CAMILA MARIA,GOMEZ GOMEZ,1958-02-19,ESPAÑOLA,1127826526,CC,BRASIL,0
T0007840,PERSONA_NATURAL,JUAN JUAN,GOMEZ PEREZ,1958-10-06,BRASILEÑA,1166082961,CC,MEXICO,0
T0007841,PERSONA_NATURAL,SARA CAMILA,PEREZ RAMIREZ,2000-05-09,ESPAÑOLA,P6773923,PASAPORTE,COLOMBIA,0
T0007842,PERSONA_JURIDICA,LOPEZ PEREZ TRADING S.A. 6622,,,,987233729,NIT,VENEZUELA,0
T0007843,PERSONA_NATURAL,DAVID MARIA,HERNANDEZ SANCHEZ,1956-05-03,VENEZOLANA,1072922792,CE,PERU,0
T0007844,PERSONA_JURIDICA,SANCHEZ SANCHEZ LOGISTICA CIA 9368,,,,506641042,NIT,PERU,0
T0007845,PERSONA_NATURAL,ANDRES JUAN,RAMIREZ TORRES,1999-11-23,ARGENTINA,1493160169,CC,BRASIL,0
T0007846,PERSONA_JURIDICA,MARTINEZ RAMIREZ INVERSIONES LTDA 7510,,,,333657927,NIT,ESPAÑA,0
T0007847,PERSONA_NATURAL,ANDRES LUISA,PEREZ HERNANDEZ,1999-06-01,ECUATORIANA,553679345,CE,ECUADOR,0
T0007848,PERSONA_NATURAL,ANA DAVID,RAMIREZ GOMEZ,1990-01-14,VENEZOLANA,G6573240,PASAPORTE,USA,0
T0007849,PERSONA_NATURAL,DAVID CAMILA,RODRIGUEZ MARTINEZ,1998-06-20,ESTADOUNIDENSE,265593408,CE,COLOMBIA,0
T0007850,PERSONA_NATURAL,MARIA MARIA,TORRES RAMIREZ,1992-09-19,MEXICANA,I3919334,PASAPORTE,ARGENTINA,0
T0007851,PERSONA_NATURAL,CAMILA MARIA,GARCIA LOPEZ,1986-10-07,ARGENTINA,U8515649,PASAPORTE,ARGENTINA,0
T0007852,PERSONA_NATURAL,JORGE ANA,TORRES TORRES,1991-12-23,MEXICANA,D9690806,PASAPORTE,ARGENTINA,0
T0007853,PERSONA_NATURAL,DANIEL LAURA,RODRIGUEZ SANCHEZ,1957-09-11,COLOMBIANA,Q2432955,PASAPORTE,ECUADOR,0
T0007854,PERSONA_NATURAL,CAMILA ANDRES,GARCIA MARTINEZ,1965-11-19,MEXICANA,U3765581,PASAPORTE,ARGENTINA,0
T0007855,PERSONA_NATURAL,JORGE DANIEL,RODRIGUEZ HERNANDEZ,1995-04-18,COLOMBIANA,Y2598267,PASAPORTE,VENEZUELA,0
T0007856,PERSONA_NATURAL,JORGE DAVID,GOMEZ HERNANDEZ,1989-01-01,ESPAÑOLA,1925690693,CE,ESPAÑA,0
T0007857,PERSONA_NATURAL,SARA MARIA,RODRIGUEZ LOPEZ,1984-02-28,ESPAÑOLA,1644188264,CC,MEXICO,0
T0007858,PERSONA_JURIDICA,MARTINEZ SANCHEZ GROUP S.A.S. 9546,,,,772717853,NIT,ECUADOR,0
T0007859,PERSONA_NATURAL,JUAN ANA,HERNANDEZ RAMIREZ,1972-03-23,MEXICANA,553506649,CC,ARGENTINA,0
T0007860,PERSONA_JURIDICA,GARCIA SANCHEZ HOLDING CIA 5105,,,,271758095,NIT,MEXICO,0
T0007861,PERSONA_NATURAL,DAVID JORGE,LOPEZ RAMIREZ,1960-08-16,ESTADOUNIDENSE,508438809,CC,COLOMBIA,0
T0007862,PERSONA_NATURAL,DAVID LUISA,SANCHEZ MARTINEZ,1959-10-16,MEXICANA,Z2487050,PASAPORTE,ECUADOR,0
T0007863,PERSONA_NATURAL,MARIA DAVID,RODRIGUEZ GARCIA,2003-09-02,ARGENTINA,629439090,CC,ESPAÑA,0
T0007864,PERSONA_NATURAL,LUISA ANA,LOPEZ PEREZ,1975-11-14,ESPAÑOLA,U6315404,PASAPORTE,ECUADOR,0
T0007865,PERSONA_NATURAL,LAURA DAVID,RODRIGUEZ MARTINEZ,1970-07-14,MEXICANA,K8730738,PASAPORTE,ARGENTINA,0
T0007866,PERSONA_NATURAL,CARLOS JUAN,RODRIGUEZ PEREZ,1981-02-06,BRASILEÑA,1075803967,CE,VENEZUELA,0
T0007867,PERSONA_NATURAL,SARA DAVID,TORRES RODRIGUEZ,2002-02-22,MEXICANA,309777628,CE,ESPAÑA,0
T0007868,PERSONA_NATURAL,LAURA ANA,LOPEZ RODRIGUEZ,1989-04-21,MEXICANA,935555479,CE,BRASIL,0
T0007869,PERSONA_JURIDICA,GARCIA HERNANDEZ HOLDING S.A. 2897,,,,120710866,NIT,MEXICO,0
T0007870,PERSONA_NATURAL,JORGE ANDRES,TORRES MARTINEZ,1961-06-06,ECUATORIANA,1161516081,CE,USA,0
T0007871,PERSONA_JURIDICA,GOMEZ SANCHEZ SERVICIOS S.A.S. 9069,,,,241604745,NIT,VENEZUELA,0
T0007872,PERSONA_NATURAL,LUISA CAMILA,GARCIA GOMEZ,1984-10-01,BRASILEÑA,R4193626,PASAPORTE,VENEZUELA,0
T0007873,PERSONA_NATURAL,LUISA CARLOS,RAMIREZ RAMIREZ,2003-04-22,BRASILEÑA,E7916016,PASAPORTE,USA,0
T0007874,PERSONA_NATURAL,CAMILA DAVID,GOMEZ MARTINEZ,1961-01-11,ARGENTINA,469162355,CE,BRASIL,0
T0007875,PERSONA_NATURAL,JORGE ANA,TORRES PEREZ,1966-09-06,BRASILEÑA,1383182892,CE,ECUADOR,0
T0007876,PERSONA_NATURAL,LUISA DAVID,MARTINEZ GARCIA,1987-04-19,COLOMBIANA,D6015871,PASAPORTE,BRASIL,0
T0007877,PERSONA_NATURAL,JUAN JORGE,PEREZ RAMIREZ,1955-03-12,BRASILEÑA,1077233168,CC,ARGENTINA,0
T0007878,PERSONA_NATURAL,JUAN ANA,GARCIA SANCHEZ,1996-12-08,PERUANA,B8042961,PASAPORTE,ESPAÑA,0
T0007879,PERSONA_NATURAL,ANA ANA,SANCHEZ HERNANDEZ,1950-05-09,MEXICANA,188746093,CE,VENEZUELA,0
T0007880,PERSONA_NATURAL,JORGE LUISA,SANCHEZ RAMIREZ,1953-09-15,ARGENTINA,574513521,CC,VENEZUELA,0
T0007881,PERSONA_NATURAL,JORGE DANIEL,LOPEZ GARCIA,1979-04-18,ESTADOUNIDENSE,1819842969,CE,ECUADOR,0
T0007882,PERSONA_JURIDICA,TORRES TORRES COMERCIAL CIA 408,,,,226708582,NIT,MEXICO,0
T0007883,PERSONA_NATURAL,LUISA CAMILA,PEREZ LOPEZ,1963-03-28,VENEZOLANA,1540006942,CE,ESPAÑA,0
T0007884,PERSONA_JURIDICA,LOPEZ GOMEZ TRADING S.A.S. 1400,,,,736143306,NIT,ECUADOR,0
T0007885,PERSONA_NATURAL,CARLOS SARA,HERNANDEZ MARTINEZ,1975-04-06,MEXICANA,1525011009,CE,COLOMBIA,0
T0007886,PERSONA_NATURAL,ANDRES CARLOS,GOMEZ TORRES,1980-04-27,ECUATORIANA,W9300007,PASAPORTE,BRASIL,0
T0007887,PERSONA_NATURAL,CARLOS LUISA,GARCIA RODRIGUEZ,1952-02-16,VENEZOLANA,D2251930,PASAPORTE,ECUADOR,0
T0007888,PERSONA_NATURAL,JUAN SARA,TORRES GOMEZ,1985-04-24,BRASILEÑA,1824160224,CC,ESPAÑA,0
T0007889,PERSONA_NATURAL,DAVID LUISA,HERNANDEZ GARCIA,2000-04-26,VENEZOLANA,1115834038,CE,COLOMBIA,0
T0007890,PERSONA_NATURAL,DANIEL LAURA,MARTINEZ RAMIREZ,2003-07-26,PERUANA,1253899326,CE,ESPAÑA,0
T0007891,PERSONA_NATURAL,LAURA SARA,HERNANDEZ LOPEZ,1962-09-23,ARGENTINA,293214583,CC,MEXICO,0
T0007892,PERSONA_JURIDICA,RAMIREZ SANCHEZ TRADING S.A. 12,,,,265361898,NIT,ARGENTINA,0
T0007893,PERSONA_JURIDICA,MARTINEZ GOMEZ LOGISTICA S.A. 4073,,,,130041215,NIT,PERU,0
T0007894,PERSONA_NATURAL,SARA CAMILA,PEREZ GOMEZ,1985-02-17,VENEZOLANA,351656448,CC,VENEZUELA,0
T0007895,PERSONA_NATURAL,ANA JUAN,RODRIGUEZ LOPEZ,1965-09-03,MEXICANA,W1149804,PASAPORTE,ECUADOR,0
T0007896,PERSONA_JURIDICA,RODRIGUEZ GOMEZ TRADING S. EN C. 160,,,,687222710,NIT,USA,0
T0007897,PERSONA_JURIDICA,LOPEZ HERNANDEZ TRADING S.A. 8561,,,,566004320,NIT,PERU,0
T0007898,PERSONA_NATURAL,LAURA ANDRES,TORRES MARTINEZ,1961-10-11,COLOMBIANA,1427038898,CE,COLOMBIA,0
T0007899,PERSONA_JURIDICA,GOMEZ PEREZ HOLDING S. EN C. 8219,,,,434166492,NIT,USA,0
T0007900,PERSONA_JURIDICA,TORRES PEREZ SERVICIOS S.A. 2549,,,,618181954,NIT,ECUADOR,0
T0007901,PERSONA_NATURAL,ANDRES SARA,TORRES HERNANDEZ,1958-05-07,ESTADOUNIDENSE,A5330944,PASAPORTE,ARGENTINA,0
T0007902,PERSONA_JURIDICA,MARTINEZ GOMEZ HOLDING S.A. 9701,,,,281858337,NIT,ECUADOR,0
T0007903,PERSONA_NATURAL,LUISA CARLOS,SANCHEZ MARTINEZ,1981-03-11,BRASILEÑA,432058797,CE,COLOMBIA,0
T0007904,PERSONA_JURIDICA,TORRES PEREZ LOGISTICA LTDA 5032,,,,272865649,NIT,USA,0
T0007905,PERSONA_NATURAL,CAMILA LAURA,SANCHEZ RODRIGUEZ,1974-03-11,BRASILEÑA,343478848,CE,MEXICO,0
T0007906,PERSONA_JURIDICA,SANCHEZ RODRIGUEZ INVERSIONES LTDA 646,,,,159614303,NIT,MEXICO,0
T0007907,PERSONA_JURIDICA,RAMIREZ RAMIREZ LOGISTICA CIA 9956,,,,470280991,NIT,MEXICO,0
T0007908,PERSONA_NATURAL,CARLOS LUISA,HERNANDEZ RAMIREZ,1996-07-15,COLOMBIANA,V9233287,PASAPORTE,PERU,0
T0007909,PERSONA_NATURAL,LUISA DAVID,RAMIREZ GOMEZ,1992-02-25,MEXICANA,C2741928,PASAPORTE,COLOMBIA,0
T0007910,PERSONA_NATURAL,JUAN ANDRES,MARTINEZ TORRES,1991-11-02,ESTADOUNIDENSE,E1261942,PASAPORTE,ESPAÑA,0
T0007911,PERSONA_NATURAL,LAURA MARIA,HERNANDEZ MARTINEZ,1968-05-02,ECUATORIANA,R1502502,PASAPORTE,MEXICO,0
T0007912,PERSONA_JURIDICA,SANCHEZ SANCHEZ SERVICIOS SAS 7501,,,,403173664,NIT,ECUADOR,0
T0007913,PERSONA_NATURAL,ANDRES ANDRES,SANCHEZ RODRIGUEZ,1960-09-08,BRASILEÑA,266964677,CE,ARGENTINA,0
T0007914,PERSONA_JURIDICA,RODRIGUEZ GARCIA COMERCIAL S. EN C. 7101,,,,722943205,NIT,BRASIL,0
T0007915,PERSONA_JURIDICA,HERNANDEZ GOMEZ COMERCIAL S. EN C. 4834,,,,903012427,NIT,BRASIL,0
T0007916,PERSONA_NATURAL,CAMILA LAURA,HERNANDEZ RAMIREZ,2003-05-20,BRASILEÑA,T2558550,PASAPORTE,ESPAÑA,0
T0007917,PERSONA_NATURAL,LAURA ANDRES,PEREZ RODRIGUEZ,1994-08-14,PERUANA,1277207435,CC,COLOMBIA,0
T0007918,PERSONA_NATURAL,DAVID ANA,SANCHEZ MARTINEZ,1996-01-10,ESTADOUNIDENSE,413226426,CC,VENEZUELA,0
T0007919,PERSONA_NATURAL,LUISA CARLOS,MARTINEZ SANCHEZ,1970-08-10,ESPAÑOLA,1792314333,CE,ESPAÑA,0
T0007920,PERSONA_NATURAL,CARLOS MARIA,PEREZ RAMIREZ,1984-07-13,ESPAÑOLA,748990746,CE,COLOMBIA,0
T0007921,PERSONA_NATURAL,DAVID ANDRES,GARCIA SANCHEZ,1968-05-07,ESPAÑOLA,C4778664,PASAPORTE,USA,0
T0007922,PERSONA_NATURAL,ANA JORGE,RODRIGUEZ HERNANDEZ,1950-07-17,ESTADOUNIDENSE,R4496417,PASAPORTE,ARGENTINA,0
T0007923,PERSONA_NATURAL,CARLOS LAURA,PEREZ RODRIGUEZ,1954-11-16,BRASILEÑA,285901814,CC,USA,0
T0007924,PERSONA_JURIDICA,MARTINEZ TORRES TRADING CIA 3930,,,,829716346,NIT,ESPAÑA,0
T0007925,PERSONA_JURIDICA,RAMIREZ RAMIREZ SERVICIOS CIA 2181,,,,109553048,NIT,ARGENTINA,0
T0007926,PERSONA_NATURAL,CAMILA ANA,TORRES RODRIGUEZ,2005-11-12,VENEZOLANA,1521691351,CE,ECUADOR,0
T0007927,PERSONA_NATURAL,CARLOS DANIEL,PEREZ LOPEZ,1984-12-22,VENEZOLANA,1900041106,CC,USA,0
T0007928,PERSONA_NATURAL,SARA DANIEL,GOMEZ MARTINEZ,1981-08-11,PERUANA,403052478,CE,ECUADOR,0
T0007929,PERSONA_NATURAL,CAMILA ANDRES,RODRIGUEZ LOPEZ,2000-04-23,ESPAÑOLA,L8099551,PASAPORTE,ECUADOR,0
T0007930,PERSONA_NATURAL,LUISA LUISA,GOMEZ GOMEZ,1967-06-26,PERUANA,W3383376,PASAPORTE,COLOMBIA,0
T0007931,PERSONA_NATURAL,DAVID LAURA,SANCHEZ PEREZ,1983-04-20,ESTADOUNIDENSE,I1100581,PASAPORTE,ESPAÑA,0
T0007932,PERSONA_NATURAL,ANDRES DANIEL,PEREZ RAMIREZ,1982-05-24,VENEZOLANA,I7127567,PASAPORTE,ECUADOR,0
T0007933,PERSONA_JURIDICA,MARTINEZ PEREZ GROUP LTDA 8856,,,,568118972,NIT,COLOMBIA,0
T0007934,PERSONA_NATURAL,ANA SARA,LOPEZ GOMEZ,1959-09-04,MEXICANA,1143372218,CC,ECUADOR,0
T0007935,PERSONA_NATURAL,DANIEL DANIEL,SANCHEZ MARTINEZ,1994-10-02,ECUATORIANA,A8511052,PASAPORTE,ARGENTINA,0
T0007936,PERSONA_JURIDICA,RODRIGUEZ HERNANDEZ SERVICIOS LTDA 6589,,,,981180483,NIT,VENEZUELA,0
T0007937,PERSONA_JURIDICA,PEREZ GARCIA TRADING CIA 3275,,,,166950999,NIT,MEXICO,0
T0007938,PERSONA_NATURAL,JORGE LAURA,GARCIA SANCHEZ,1986-09-20,BRASILEÑA,N6080988,PASAPORTE,ECUADOR,0
T0007939,PERSONA_NATURAL,JUAN JORGE,PEREZ PEREZ,1979-10-08,BRASILEÑA,373115858,CE,MEXICO,0
T0007940,PERSONA_NATURAL,LAURA LUISA,MARTINEZ LOPEZ,1950-03-25,COLOMBIANA,1033461299,CE,MEXICO,0
T0007941,PERSONA_NATURAL,DAVID JORGE,RODRIGUEZ SANCHEZ,1983-02-09,ESPAÑOLA,M9197354,PASAPORTE,ESPAÑA,0
T0007942,PERSONA_JURIDICA,TORRES SANCHEZ HOLDING CIA 8316,,,,830523000,NIT,BRASIL,0
T0007943,PERSONA_NATURAL,LUISA JORGE,GOMEZ RODRIGUEZ,1986-05-13,ESTADOUNIDENSE,1852906719,CE,ESPAÑA,0
T0007944,PERSONA_JURIDICA,PEREZ RODRIGUEZ INVERSIONES S. EN C. 1567,,,,236627559,NIT,ECUADOR,0
T0007945,PERSONA_NATURAL,JUAN MARIA,LOPEZ RAMIREZ,1992-07-25,ARGENTINA,942283709,CC,ESPAÑA,0
T0007946,PERSONA_NATURAL,JUAN ANDRES,SANCHEZ HERNANDEZ,1985-10-02,COLOMBIANA,1535802232,CC,PERU,0
T0007947,PERSONA_NATURAL,LUISA MARIA,RODRIGUEZ RODRIGUEZ,1954-08-02,ESTADOUNIDENSE,959433790,CC,USA,0
T0007948,PERSONA_NATURAL,JORGE JUAN,HERNANDEZ SANCHEZ,2002-10-21,ECUATORIANA,350923944,CC,ESPAÑA,0
T0007949,PERSONA_NATURAL,JORGE JORGE,SANCHEZ RAMIREZ,1978-01-12,PERUANA,913370949,CC,ARGENTINA,0
T0007950,PERSONA_NATURAL,DANIEL DANIEL,SANCHEZ RAMIREZ,1953-02-14,ARGENTINA,M2777111,PASAPORTE,ARGENTINA,0
T0007951,PERSONA_NATURAL,LAURA DAVID,GOMEZ GOMEZ,1997-10-12,MEXICANA,1702903853,CE,ESPAÑA,0
T0007952,PERSONA_NATURAL,LUISA JUAN,GARCIA SANCHEZ,2005-08-25,PERUANA,X6418273,PASAPORTE,ECUADOR,0
T0007953,PERSONA_NATURAL,SARA ANA,LOPEZ GARCIA,1983-11-05,ESTADOUNIDENSE,347881821,CE,BRASIL,0
T0007954,PERSONA_NATURAL,LAURA ANDRES,TORRES LOPEZ,1991-06-03,ESPAÑOLA,V8831743,PASAPORTE,BRASIL,0
T0007955,PERSONA_NATURAL,ANDRES JORGE,HERNANDEZ TORRES,1967-06-14,ECUATORIANA,Q1604982,PASAPORTE,PERU,0
T0007956,PERSONA_NATURAL,LAURA SARA,GARCIA GOMEZ,1954-06-14,ECUATORIANA,690483634,CC,ARGENTINA,0
T0007957,PERSONA_NATURAL,ANDRES DAVID,TORRES GOMEZ,1978-04-04,ECUATORIANA,120794915,CC,COLOMBIA,0
T0007958,PERSONA_NATURAL,LUISA LAURA,MARTINEZ TORRES,1984-12-16,MEXICANA,1355430807,CE,COLOMBIA,0
T0007959,PERSONA_JURIDICA,PEREZ HERNANDEZ HOLDING SAS 1638,,,,367788591,NIT,ARGENTINA,0
T0007960,PERSONA_NATURAL,JORGE ANDRES,TORRES GOMEZ,1964-08-19,BRASILEÑA,U3510869,PASAPORTE,ECUADOR,0
T0007961,PERSONA_JURIDICA,GOMEZ SANCHEZ INVERSIONES LTDA 2133,,,,813123772,NIT,ESPAÑA,0
T0007962,PERSONA_JURIDICA,LOPEZ HERNANDEZ HOLDING S. EN C. 5637,,,,221399999,NIT,COLOMBIA,0
T0007963,PERSONA_NATURAL,MARIA ANDRES,GOMEZ MARTINEZ,1992-04-09,COLOMBIANA,1095966245,CE,VENEZUELA,0
T0007964,PERSONA_NATURAL,MARIA DANIEL,GARCIA MARTINEZ,1961-08-11,PERUANA,1111662288,CE,BRASIL,0
T0007965,PERSONA_NATURAL,DAVID LUISA,LOPEZ LOPEZ,1989-08-18,BRASILEÑA,W8311065,PASAPORTE,PERU,0
T0007966,PERSONA_NATURAL,LUISA JORGE,GARCIA GARCIA,2004-05-06,BRASILEÑA,I3609882,PASAPORTE,MEXICO,0
T0007967,PERSONA_NATURAL,ANDRES SARA,SANCHEZ LOPEZ,1963-12-28,ESPAÑOLA,1011797745,CE,USA,0
T0007968,PERSONA_NATURAL,SARA ANDRES,PEREZ SANCHEZ,2001-12-19,COLOMBIANA,640010584,CC,BRASIL,0
T0007969,PERSONA_JURIDICA,GARCIA SANCHEZ TRADING CIA 100,,,,850983725,NIT,BRASIL,0
T0007970,PERSONA_JURIDICA,SANCHEZ PEREZ SERVICIOS SAS 4314,,,,617380802,NIT,ECUADOR,0
T0007971,PERSONA_NATURAL,LUISA CARLOS,SANCHEZ RAMIREZ,1986-04-04,ARGENTINA,725683167,CE,BRASIL,0
T0007972,PERSONA_NATURAL,DANIEL LAURA,GARCIA PEREZ,1993-07-19,ESPAÑOLA,X8635190,PASAPORTE,MEXICO,0
T0007973,PERSONA_NATURAL,DANIEL LUISA,PEREZ TORRES,1960-06-25,PERUANA,T1590364,PASAPORTE,COLOMBIA,0
T0007974,PERSONA_NATURAL,CAMILA MARIA,RODRIGUEZ RODRIGUEZ,1966-01-28,ESPAÑOLA,1542786553,CE,ESPAÑA,0
T0007975,PERSONA_NATURAL,DANIEL CARLOS,PEREZ GARCIA,1966-07-06,BRASILEÑA,R8133628,PASAPORTE,ESPAÑA,0
T0007976,PERSONA_NATURAL,JUAN JUAN,MARTINEZ MARTINEZ,1956-04-28,BRASILEÑA,1150836995,CE,BRASIL,0
T0007977,PERSONA_NATURAL,LAURA LAURA,GARCIA SANCHEZ,1978-11-12,ARGENTINA,246223248,CC,PERU,0
T0007978,PERSONA_JURIDICA,RODRIGUEZ RAMIREZ LOGISTICA S.A. 8613,,,,816338160,NIT,PERU,0
T0007979,PERSONA_NATURAL,JORGE SARA,GARCIA GOMEZ,2005-12-04,PERUANA,L6413221,PASAPORTE,ECUADOR,0
T0007980,PERSONA_JURIDICA,SANCHEZ TORRES LOGISTICA S. EN C. 7963,,,,612261277,NIT,MEXICO,0
T0007981,PERSONA_NATURAL,JORGE LAURA,MARTINEZ GARCIA,1951-06-04,VENEZOLANA,1458977742,CC,PERU,0
T0007982,PERSONA_NATURAL,JORGE JUAN,PEREZ RAMIREZ,1984-12-21,ESPAÑOLA,434132529,CC,VENEZUELA,0
T0007983,PERSONA_JURIDICA,GARCIA LOPEZ HOLDING LTDA 7425,,,,334203632,NIT,USA,0
T0007984,PERSONA_NATURAL,ANA JORGE,SANCHEZ MARTINEZ,1950-02-20,MEXICANA,1426137156,CE,ECUADOR,0
T0007985,PERSONA_JURIDICA,TORRES RAMIREZ SERVICIOS LTDA 4584,,,,672078714,NIT,MEXICO,0
T0007986,PERSONA_NATURAL,JORGE DANIEL,GOMEZ GOMEZ,1996-12-18,PERUANA,J9383999,PASAPORTE,USA,0
T0007987,PERSONA_NATURAL,CARLOS JUAN,TORRES RODRIGUEZ,1981-05-13,VENEZOLANA,Q3048392,PASAPORTE,ESPAÑA,0
T0007988,PERSONA_NATURAL,CAMILA JUAN,GARCIA RODRIGUEZ,1989-10-24,VENEZOLANA,H1787885,PASAPORTE,ECUADOR,0
T0007989,PERSONA_NATURAL,DANIEL LAURA,MARTINEZ PEREZ,1953-12-20,VENEZOLANA,634474512,CE,ESPAÑA,0
T0007990,PERSONA_NATURAL,CAMILA SARA,GOMEZ LOPEZ,1985-12-12,PERUANA,1125066099,CC,ESPAÑA,0
T0007991,PERSONA_JURIDICA,SANCHEZ HERNANDEZ LOGISTICA LTDA 1281,,,,963053155,NIT,ECUADOR,0
T0007992,PERSONA_NATURAL,MARIA DAVID,MARTINEZ GARCIA,1958-02-20,COLOMBIANA,889801263,CC,VENEZUELA,0
T0007993,PERSONA_NATURAL,ANA CARLOS,MARTINEZ TORRES,1968-05-04,MEXICANA,493654866,CE,MEXICO,0
T0007994,PERSONA_NATURAL,DAVID DANIEL,RODRIGUEZ MARTINEZ,1980-11-25,ESPAÑOLA,588450454,CC,USA,0
T0007995,PERSONA_JURIDICA,GARCIA RODRIGUEZ TRADING S.A.S. 3360,,,,497862477,NIT,PERU,0
T0007996,PERSONA_NATURAL,MARIA SARA,RODRIGUEZ SANCHEZ,1994-08-09,ARGENTINA,1050820215,CC,ESPAÑA,0
T0007997,PERSONA_NATURAL,DAVID CAMILA,RODRIGUEZ LOPEZ,1967-05-19,ESTADOUNIDENSE,C8600003,PASAPORTE,ESPAÑA,0
T0007998,PERSONA_JURIDICA,RAMIREZ HERNANDEZ TRADING S. EN C. 2335,,,,608528608,NIT,COLOMBIA,0
